SIID,simvar,transMult,a,e,i,m,rad,probDetect
331816.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
331820.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
331875.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
331907.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
331921.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
331921.0,2.33332992,2.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
331938.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
331964.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
331972.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
331983.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332026.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332043.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332047.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332078.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332150.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332177.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332177.0,2.33332992,2.0,0.30815,0.01429,0.0515,2.30313,1.34533226,0.0
332264.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332271.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332273.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332318.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332339.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332352.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332352.0,2.33332992,2.0,0.30815,0.01429,0.0515,2.30313,1.34533226,0.0
332354.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332358.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332368.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332389.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332389.0,2.33332992,2.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
332393.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332397.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332397.0,2.33332992,2.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
332409.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332413.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332413.0,2.33332992,2.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
332438.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332461.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332511.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332568.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332571.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332624.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332624.0,2.33332992,2.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
332633.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332702.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332711.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332716.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332736.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332752.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332777.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332818.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332818.0,2.33332992,2.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
332862.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332871.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332871.0,2.33332992,2.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
332872.0,2.33332992,3.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332872.0,2.33332992,3.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
332872.0,2.33332992,3.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
332875.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332887.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332892.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332949.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332978.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
332978.0,2.33332992,2.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
333019.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333019.0,2.33332992,2.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
333055.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333063.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333071.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333089.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333093.0,2.33332992,3.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333093.0,2.33332992,3.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
333093.0,2.33332992,3.0,0.30815,0.01429,0.0515,2.30313,1.34533226,0.0
333120.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333120.0,2.33332992,2.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
333142.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333142.0,2.33332992,2.0,0.30815,0.01429,0.0515,2.30313,1.34533226,0.0
333145.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333197.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333218.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333218.0,2.33332992,2.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
333246.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333252.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333290.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333290.0,2.33332992,2.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
333302.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333305.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333314.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333341.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333345.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333363.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333376.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333381.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333401.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333411.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333454.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333454.0,2.33332992,2.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
333457.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333461.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333474.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333474.0,2.33332992,2.0,0.30815,0.01429,0.0515,2.30313,1.34533226,0.0
333493.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333493.0,2.33332992,2.0,0.30815,0.01429,0.0515,2.30313,1.34533226,0.0
333495.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333508.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333514.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333517.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333568.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333577.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333577.0,2.33332992,2.0,0.30815,0.01429,0.0515,2.30313,1.34533226,0.0
333588.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333615.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333619.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333644.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333653.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333653.0,2.33332992,2.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
333671.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333682.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333711.0,2.33332992,3.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333711.0,2.33332992,3.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
333711.0,2.33332992,3.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
333717.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333717.0,2.33332992,2.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
333775.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333813.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333818.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333851.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333853.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333937.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
333982.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334004.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334015.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334015.0,2.33332992,2.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
334025.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334034.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334034.0,2.33332992,2.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
334038.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334038.0,2.33332992,2.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
334054.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334059.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334059.0,2.33332992,2.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
334096.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334096.0,2.33332992,2.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
334103.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334165.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334233.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334251.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334262.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334262.0,2.33332992,2.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
334264.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334274.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334274.0,2.33332992,2.0,0.30815,0.01429,0.0515,2.30313,1.34533226,0.0
334281.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334285.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334294.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334348.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334348.0,2.33332992,2.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
334362.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334364.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334364.0,2.33332992,2.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
334407.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334407.0,2.33332992,2.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
334431.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334437.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334450.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334455.0,2.33332992,3.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334455.0,2.33332992,3.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
334455.0,2.33332992,3.0,0.30815,0.01429,0.0515,2.30313,1.34533226,0.0
334484.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334499.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334543.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334543.0,2.33332992,2.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
334546.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334546.0,2.33332992,2.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
334616.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334640.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334701.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334702.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334737.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334737.0,2.33332992,2.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
334739.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334780.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334802.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334822.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334823.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334834.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334839.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334839.0,2.33332992,2.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
334876.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334890.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334909.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334909.0,2.33332992,2.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
334917.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334936.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334975.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
334976.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335030.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335044.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335051.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335051.0,2.33332992,2.0,0.30815,0.01429,0.0515,2.30313,1.34533226,0.0
335059.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335059.0,2.33332992,2.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
335060.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335068.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335074.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335223.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335247.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335304.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335305.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335314.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335314.0,2.33332992,2.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
335357.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335357.0,2.33332992,2.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
335390.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335407.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335429.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335456.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335465.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335521.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335521.0,2.33332992,2.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
335534.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335543.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335548.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335548.0,2.33332992,2.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
335549.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335549.0,2.33332992,2.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
335555.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335573.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335596.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335626.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335626.0,2.33332992,2.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
335636.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335636.0,2.33332992,2.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
335639.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335642.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335652.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335708.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335747.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335773.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335815.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335818.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335874.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335895.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
335945.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336009.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336012.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336046.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336062.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336062.0,2.33332992,2.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
336101.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336101.0,2.33332992,2.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
336118.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336125.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336125.0,2.33332992,2.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
336131.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336172.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336172.0,2.33332992,2.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
336180.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336224.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336295.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336322.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336326.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336333.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336347.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336388.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336392.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336410.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336446.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336446.0,2.33332992,2.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
336450.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336520.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336556.0,2.33332992,3.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336556.0,2.33332992,3.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
336556.0,2.33332992,3.0,0.30815,0.01429,0.0515,2.30313,1.34533226,0.0
336573.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336592.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336592.0,2.33332992,2.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
336602.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336636.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336636.0,2.33332992,2.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
336707.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336747.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336793.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336814.0,2.33332992,3.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336814.0,2.33332992,3.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
336814.0,2.33332992,3.0,0.30815,0.01429,0.0515,2.30313,1.34533226,0.0
336818.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336820.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336820.0,2.33332992,2.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
336834.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336840.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336859.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336860.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336888.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336909.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336913.0,2.33332992,3.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336913.0,2.33332992,3.0,0.1542,0.05384,0.05034,1.40155,1.12009895,0.0
336913.0,2.33332992,3.0,0.21508,0.09445,0.01966,0.74335,0.91069251,0.0
336949.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336953.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336969.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
336986.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
337050.0,2.33332992,1.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
337083.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
337083.0,2.33332992,2.0,0.10181,0.01617,0.10216,1.54858,1.17070031,0.0
337089.0,2.33332992,2.0,0.05919,0.01111,0.05188,1.65117,1.19495618,0.57061
