SIID,simvar,transMult
9628.0,10.06060982,1.0
9684.0,10.06060982,1.0
9747.0,10.06060982,1.0
9917.0,10.06060982,1.0
383.0,10.06060982,1.0
665.0,10.06060982,1.0
870.0,10.06060982,1.0
2389.0,10.06060982,1.0
3271.0,10.06060982,1.0
6432.0,10.06060982,1.0
6483.0,10.06060982,1.0
8691.0,10.06060982,1.0
9828.0,10.06060982,1.0
10024.0,10.14140987,3.0
10027.0,10.14140987,2.0
10032.0,10.14140987,1.0
10036.0,10.14140987,3.0
10040.0,10.14140987,1.0
10064.0,10.14140987,5.0
10106.0,10.14140987,4.0
10136.0,10.14140987,1.0
10235.0,10.14140987,5.0
10254.0,10.14140987,1.0
10268.0,10.14140987,1.0
10334.0,10.14140987,2.0
10373.0,10.14140987,2.0
10389.0,10.14140987,3.0
10400.0,10.14140987,2.0
10402.0,10.14140987,1.0
10474.0,10.14140987,4.0
10505.0,10.14140987,2.0
10525.0,10.14140987,2.0
10554.0,10.14140987,4.0
10585.0,10.14140987,2.0
10665.0,10.14140987,3.0
10680.0,10.14140987,1.0
10683.0,10.14140987,4.0
10687.0,10.14140987,3.0
10690.0,10.14140987,2.0
10702.0,10.14140987,1.0
10725.0,10.14140987,2.0
10727.0,10.14140987,1.0
10730.0,10.14140987,2.0
10754.0,10.14140987,4.0
10756.0,10.14140987,1.0
10788.0,10.14140987,1.0
10821.0,10.14140987,1.0
10837.0,10.14140987,4.0
10841.0,10.14140987,5.0
10846.0,10.14140987,3.0
10871.0,10.14140987,1.0
10876.0,10.14140987,1.0
10884.0,10.14140987,2.0
10889.0,10.14140987,2.0
10982.0,10.14140987,5.0
10997.0,10.14140987,3.0
11000.0,10.14140987,3.0
11008.0,10.14140987,4.0
11041.0,10.14140987,4.0
11048.0,10.14140987,4.0
11078.0,10.14140987,5.0
11099.0,10.14140987,3.0
11103.0,10.14140987,2.0
11108.0,10.14140987,4.0
11118.0,10.14140987,2.0
11158.0,10.14140987,4.0
11179.0,10.14140987,2.0
11202.0,10.14140987,4.0
11203.0,10.14140987,3.0
11206.0,10.14140987,2.0
11238.0,10.14140987,2.0
11266.0,10.14140987,3.0
11286.0,10.14140987,2.0
11289.0,10.14140987,1.0
11308.0,10.14140987,1.0
11316.0,10.14140987,5.0
11390.0,10.14140987,2.0
11416.0,10.14140987,2.0
11448.0,10.14140987,1.0
11454.0,10.14140987,2.0
11479.0,10.14140987,4.0
11486.0,10.14140987,1.0
11512.0,10.14140987,3.0
11537.0,10.14140987,2.0
11563.0,10.14140987,4.0
11572.0,10.14140987,6.0
11576.0,10.14140987,3.0
11585.0,10.14140987,3.0
11600.0,10.14140987,6.0
11645.0,10.14140987,6.0
11687.0,10.14140987,2.0
11741.0,10.14140987,2.0
11756.0,10.14140987,2.0
11790.0,10.14140987,2.0
11848.0,10.14140987,1.0
11908.0,10.14140987,2.0
11921.0,10.14140987,4.0
11938.0,10.14140987,5.0
11964.0,10.14140987,5.0
11997.0,10.14140987,3.0
12031.0,10.14140987,1.0
12075.0,10.14140987,2.0
12087.0,10.14140987,2.0
12089.0,10.14140987,1.0
12150.0,10.14140987,4.0
12177.0,10.14140987,4.0
12187.0,10.14140987,2.0
12210.0,10.14140987,1.0
12216.0,10.14140987,3.0
12273.0,10.14140987,5.0
12303.0,10.14140987,2.0
12331.0,10.14140987,2.0
12339.0,10.14140987,4.0
12340.0,10.14140987,1.0
12352.0,10.14140987,3.0
12354.0,10.14140987,6.0
12358.0,10.14140987,1.0
12368.0,10.14140987,3.0
12376.0,10.14140987,2.0
12389.0,10.14140987,5.0
12397.0,10.14140987,1.0
12401.0,10.14140987,2.0
12403.0,10.14140987,1.0
12404.0,10.14140987,4.0
12413.0,10.14140987,4.0
12461.0,10.14140987,3.0
12503.0,10.14140987,1.0
12511.0,10.14140987,2.0
12557.0,10.14140987,3.0
12633.0,10.14140987,6.0
12634.0,10.14140987,2.0
12702.0,10.14140987,2.0
12726.0,10.14140987,2.0
12736.0,10.14140987,2.0
12760.0,10.14140987,4.0
12777.0,10.14140987,2.0
12818.0,10.14140987,1.0
12819.0,10.14140987,4.0
12861.0,10.14140987,4.0
